,x,y,Z,DeltaPressure
839,-5510.040000000035,7807.349999999627,-2490.43,-56.48999999999978
840,-5889.959999999965,7221.929999999702,-2491.47,-563.7099999999991
841,-5889.959999999965,7221.929999999702,-2491.47,-817.7099999999991
842,-5889.959999999965,7221.929999999702,-2491.47,-254.0
843,-5889.959999999965,7221.929999999702,-2491.47,-74.05999999999949
844,-5889.959999999965,7221.929999999702,-2491.47,-157.69999999999982
845,-5889.959999999965,7221.929999999702,-2491.47,-202.54999999999927
846,-5889.959999999965,7221.929999999702,-2491.47,-221.93999999999957
847,-5889.959999999965,7221.929999999702,-2491.47,-270.4899999999998
848,-5889.959999999965,7221.929999999702,-2491.47,-83.64000000000033
849,-5889.959999999965,7221.929999999702,-2491.47,-128.48999999999978
850,-5889.959999999965,7221.929999999702,-2491.47,-147.8800000000001
851,-5889.959999999965,7221.929999999702,-2491.47,-196.4300000000003
852,-5889.959999999965,7221.929999999702,-2491.47,-44.849999999999454
853,-5889.959999999965,7221.929999999702,-2491.47,-64.23999999999978
854,-5889.959999999965,7221.929999999702,-2491.47,-112.78999999999996
855,-5889.959999999965,7221.929999999702,-2491.47,-19.390000000000327
856,-5889.959999999965,7221.929999999702,-2491.47,-67.94000000000051
857,-5889.959999999965,7221.929999999702,-2491.47,-48.55000000000018
858,-4135.049999999987,6678.5800000000745,-2409.04,-1166.3500000000004
859,-4135.049999999987,6678.5800000000745,-2409.04,-1157.9100000000005
860,-4135.049999999987,6678.5800000000745,-2409.04,-113.54999999999971
861,-4135.049999999987,6678.5800000000745,-2409.04,-11.159999999999854
862,-4135.049999999987,6678.5800000000745,-2409.04,-53.659999999999854
863,-4135.049999999987,6678.5800000000745,-2409.04,-42.5
864,-4135.049999999987,6678.5800000000745,-2409.04,-73.4499999999998
865,-5085.689999999944,7429.030000000263,-2420.99,-1382.64
866,-5085.689999999944,7429.030000000263,-2420.99,-2101.35
867,-5085.689999999944,7429.030000000263,-2420.99,-718.71
868,-5085.689999999944,7429.030000000263,-2420.99,-431.8600000000001
869,-5085.689999999944,7429.030000000263,-2420.99,-280.0100000000002
870,-5085.689999999944,7429.030000000263,-2420.99,-426.40000000000015
871,-5085.689999999944,7429.030000000263,-2420.99,-491.96
872,-5085.689999999944,7429.030000000263,-2420.99,-778.8600000000001
873,-5085.689999999944,7429.030000000263,-2420.99,-60.099999999999895
874,-5085.689999999944,7429.030000000263,-2420.99,-347.0
875,-5085.689999999944,7429.030000000263,-2420.99,-146.38999999999987
876,-5085.689999999944,7429.030000000263,-2420.99,-211.94999999999985
877,-5085.689999999944,7429.030000000263,-2420.99,-498.8499999999999
878,-5085.689999999944,7429.030000000263,-2420.99,-65.55999999999995
879,-5085.689999999944,7429.030000000263,-2420.99,-352.46000000000015
880,-5085.689999999944,7429.030000000263,-2420.99,-286.9000000000001
881,-3781.0200000000177,6567.269999999553,-2428.44,-761.0300000000003
882,-3781.0200000000177,6567.269999999553,-2428.44,-1049.2600000000002
883,-3781.0200000000177,6567.269999999553,-2428.44,-288.23
884,-3781.0200000000177,6567.269999999553,-2428.44,-98.65999999999985
885,-3781.0200000000177,6567.269999999553,-2428.44,-190.29999999999973
886,-3781.0200000000177,6567.269999999553,-2428.44,-198.63999999999987
887,-3781.0200000000177,6567.269999999553,-2428.44,-211.75999999999974
888,-3781.0200000000177,6567.269999999553,-2428.44,-232.29999999999973
889,-3781.0200000000177,6567.269999999553,-2428.44,-91.63999999999987
890,-3781.0200000000177,6567.269999999553,-2428.44,-99.98000000000002
891,-3781.0200000000177,6567.269999999553,-2428.44,-113.09999999999992
892,-3781.0200000000177,6567.269999999553,-2428.44,-133.63999999999987
893,-3781.0200000000177,6567.269999999553,-2428.44,-8.340000000000147
894,-3781.0200000000177,6567.269999999553,-2428.44,-21.460000000000036
895,-3781.0200000000177,6567.269999999553,-2428.44,-42.0
896,-3781.0200000000177,6567.269999999553,-2428.44,-13.11999999999989
897,-3781.0200000000177,6567.269999999553,-2428.44,-33.659999999999854
898,-3781.0200000000177,6567.269999999553,-2428.44,-20.539999999999964
899,-3844.1799999999935,5219.69000000041,-2463.76,-2227.22
900,-3844.1799999999935,5219.69000000041,-2463.76,-2392.8499999999995
901,-3844.1799999999935,5219.69000000041,-2463.76,-165.62999999999963
902,-3844.1799999999935,5219.69000000041,-2463.76,-107.68000000000029
903,-3844.1799999999935,5219.69000000041,-2463.76,-337.7800000000002
904,-3844.1799999999935,5219.69000000041,-2463.76,-238.81
905,-3844.1799999999935,5219.69000000041,-2463.76,-230.09999999999997
906,-3844.1799999999935,5219.69000000041,-2463.76,-131.12999999999963
907,-4490.880000000005,8143.5,-2423.84,-409.6599999999994
908,-4490.880000000005,8143.5,-2423.84,-2393.07
909,-4490.880000000005,8143.5,-2423.84,-1983.4100000000005
910,-4490.880000000005,8143.5,-2423.84,-857.5999999999997
911,-4490.880000000005,8143.5,-2423.84,-1476.9299999999994
912,-4490.880000000005,8143.5,-2423.84,-1529.6999999999994
913,-4490.880000000005,8143.5,-2423.84,-1292.12
914,-4490.880000000005,8143.5,-2423.84,-1074.29
915,-4490.880000000005,8143.5,-2423.84,-619.3299999999998
916,-4490.880000000005,8143.5,-2423.84,-672.0999999999998
917,-4490.880000000005,8143.5,-2423.84,-434.52
918,-4490.880000000005,8143.5,-2423.84,-216.69000000000003
919,-4490.880000000005,8143.5,-2423.84,-52.76999999999998
920,-3665.4099999999744,8477.669999999925,-2418.08,-268.73
921,-3665.4099999999744,8477.669999999925,-2418.08,-97.46999999999979
922,-3290.8200000000065,6149.0099999997765,-2465.16,-1679.1299999999994
923,-3290.8200000000065,6149.0099999997765,-2465.16,-860.7699999999995
924,-3290.8200000000065,6149.0099999997765,-2465.16,-2.780000000000655
925,-3290.8200000000065,6149.0099999997765,-2465.16,-18.110000000000586
926,-3290.8200000000065,6149.0099999997765,-2465.16,-33.03000000000065
927,-3290.8200000000065,6149.0099999997765,-2465.16,-15.329999999999929
928,-3290.8200000000065,6149.0099999997765,-2465.16,-30.25
929,-3290.8200000000065,6149.0099999997765,-2465.16,-14.920000000000071
930,-6767.280000000028,5304.719999999738,-2498.21,-2427.71
931,-6767.280000000028,5304.719999999738,-2498.21,-2307.4800000000005
932,-6767.280000000028,5304.719999999738,-2498.21,-155.59000000000015
933,-6767.280000000028,5304.719999999738,-2498.21,-176.24000000000026
934,-6767.280000000028,5304.719999999738,-2498.21,-147.1500000000001
935,-6767.280000000028,5304.719999999738,-2498.21,-20.65000000000009
936,-5789.180000000051,5795.019999999553,-2444.0,-859.5
937,-5789.180000000051,5795.019999999553,-2444.0,-422.72000000000025
938,-5789.180000000051,5795.019999999553,-2444.0,-109.76999999999998
939,-5789.180000000051,5795.019999999553,-2444.0,-723.0400000000003
940,-5789.180000000051,5795.019999999553,-2444.0,-1142.4700000000005
941,-5789.180000000051,5795.019999999553,-2444.0,-989.5100000000003
942,-5789.180000000051,5795.019999999553,-2444.0,-419.42999999999984
943,-5789.180000000051,5795.019999999553,-2444.0,-266.4699999999998
944,-5664.439999999944,5992.950000000185,-2431.73,-1753.58
945,-5664.439999999944,5992.950000000185,-2431.73,-1581.31
946,-5664.439999999944,5992.950000000185,-2431.73,-107.80999999999996
947,-5664.439999999944,5992.950000000185,-2431.73,-258.1500000000001
948,-5664.439999999944,5992.950000000185,-2431.73,-150.34000000000015
949,-5664.439999999944,5992.950000000185,-2431.73,-1181.41
950,-5664.439999999944,5992.950000000185,-2431.73,-1101.6799999999996
951,-5664.439999999944,5992.950000000185,-2431.73,-1553.75
952,-5664.439999999944,5992.950000000185,-2431.73,-372.34000000000015
953,-5664.439999999944,5992.950000000185,-2431.73,-452.07000000000016
954,-4420.420000000042,8121.200000000185,-2430.04,-926.73
955,-4420.420000000042,8121.200000000185,-2430.04,-129.01000000000022
956,-4420.420000000042,8121.200000000185,-2430.04,-180.03999999999996
957,-4420.420000000042,8121.200000000185,-2430.04,-51.02999999999975
958,-3576.229999999981,5407.5,-2455.84,-1436.14
959,-3576.229999999981,5407.5,-2455.84,-2539.49
960,-3576.229999999981,5407.5,-2455.84,-1103.35
961,-3576.229999999981,5407.5,-2455.84,-757.9100000000003
962,-3576.229999999981,5407.5,-2455.84,-1297.2000000000005
963,-3576.229999999981,5407.5,-2455.84,-1106.2600000000002
964,-3576.229999999981,5407.5,-2455.84,-517.9400000000005
965,-3576.229999999981,5407.5,-2455.84,-1738.5700000000006
966,-3576.229999999981,5407.5,-2455.84,-539.29
967,-3576.229999999981,5407.5,-2455.84,-348.34999999999985
968,-3576.229999999981,5407.5,-2455.84,-980.6600000000003
969,-3576.229999999981,5407.5,-2455.84,-441.3700000000004
970,-3576.229999999981,5407.5,-2455.84,-632.3100000000004
971,-3576.229999999981,5407.5,-2455.84,-1220.63
972,-5331.020000000019,3295.0599999995893,-2566.01,-1085.9300000000003
973,-5331.020000000019,3295.0599999995893,-2566.01,-1967.1500000000005
974,-5331.020000000019,3295.0599999995893,-2566.01,-881.2200000000003
975,-5331.020000000019,3295.0599999995893,-2566.01,-91.99000000000069
976,-5331.020000000019,3295.0599999995893,-2566.01,-617.0600000000004
977,-5331.020000000019,3295.0599999995893,-2566.01,-951.4900000000008
978,-5331.020000000019,3295.0599999995893,-2566.01,-1075.21
979,-5331.020000000019,3295.0599999995893,-2566.01,-1222.37
980,-5331.020000000019,3295.0599999995893,-2566.01,-525.0699999999997
981,-5331.020000000019,3295.0599999995893,-2566.01,-859.5
982,-5331.020000000019,3295.0599999995893,-2566.01,-983.2199999999992
983,-5331.020000000019,3295.0599999995893,-2566.01,-1130.3799999999992
984,-5331.020000000019,3295.0599999995893,-2566.01,-334.4300000000003
985,-5331.020000000019,3295.0599999995893,-2566.01,-458.1499999999997
986,-5331.020000000019,3295.0599999995893,-2566.01,-605.3099999999995
987,-5331.020000000019,3295.0599999995893,-2566.01,-123.71999999999935
988,-5331.020000000019,3295.0599999995893,-2566.01,-270.8799999999992
989,-5331.020000000019,3295.0599999995893,-2566.01,-147.15999999999985
990,-2789.8200000000065,5650.9199999999255,-2488.42,-1031.8399999999992
991,-2789.8200000000065,5650.9199999999255,-2488.42,-998.2799999999997
992,-2789.8200000000065,5650.9199999999255,-2488.42,-21.960000000000036
993,-2789.8200000000065,5650.9199999999255,-2488.42,-13.210000000000036
994,-2789.8200000000065,5650.9199999999255,-2488.42,-28.55999999999949
995,-2789.8200000000065,5650.9199999999255,-2488.42,-45.02999999999975
996,-2789.8200000000065,5650.9199999999255,-2488.42,-15.349999999999454
997,-2789.8200000000065,5650.9199999999255,-2488.42,-31.81999999999971
998,-2789.8200000000065,5650.9199999999255,-2488.42,-16.470000000000255
999,-1392.929999999993,8140.559999999591,-2552.07,-1107.1900000000003
1000,-1392.929999999993,8140.559999999591,-2552.07,-1807.28
1001,-1392.929999999993,8140.559999999591,-2552.07,-700.0899999999992
1002,-1392.929999999993,8140.559999999591,-2552.07,-1526.7800000000007
1003,-1392.929999999993,8140.559999999591,-2552.07,-1502.54
1004,-1392.929999999993,8140.559999999591,-2552.07,-1010.0200000000003
1005,-1392.929999999993,8140.559999999591,-2552.07,-1869.9400000000005
1006,-1392.929999999993,8140.559999999591,-2552.07,-1639.9300000000005
1007,-1392.929999999993,8140.559999999591,-2552.07,-1615.6899999999994
1008,-1392.929999999993,8140.559999999591,-2552.07,-1123.17
1009,-1392.929999999993,8140.559999999591,-2552.07,-1983.09
1010,-1392.929999999993,8140.559999999591,-2552.07,-343.1599999999998
1011,-1392.929999999993,8140.559999999591,-2552.07,-367.40000000000055
1012,-1392.929999999993,8140.559999999591,-2552.07,-859.9200000000003
1013,-2850.8300000000163,11987.40000000037,-2626.11,-637.6400000000002
1014,-2850.8300000000163,11987.40000000037,-2626.11,-1496.0
1015,-2850.8300000000163,11987.40000000037,-2626.11,-858.3599999999997
1016,-2850.8300000000163,11987.40000000037,-2626.11,-92.98000000000047
1017,-2850.8300000000163,11987.40000000037,-2626.11,-891.2300000000005
1018,-2850.8300000000163,11987.40000000037,-2626.11,-1077.88
1019,-2850.8300000000163,11987.40000000037,-2626.11,-786.7300000000005
1020,-2850.8300000000163,11987.40000000037,-2626.11,-2367.4000000000005
1021,-2850.8300000000163,11987.40000000037,-2626.11,-798.25
1022,-2850.8300000000163,11987.40000000037,-2626.11,-984.8999999999997
1023,-2850.8300000000163,11987.40000000037,-2626.11,-693.75
1024,-2850.8300000000163,11987.40000000037,-2626.11,-2274.42
1025,-2850.8300000000163,11987.40000000037,-2626.11,-186.64999999999958
1026,-2850.8300000000163,11987.40000000037,-2626.11,-1476.17
1027,-2850.8300000000163,11987.40000000037,-2626.11,-1289.5200000000004
1028,-2850.8300000000163,11987.40000000037,-2626.11,-1580.67
1029,-5535.219999999972,7018.139999999666,-2445.0,-1162.1800000000005
1030,-5535.219999999972,7018.139999999666,-2445.0,-2238.69
1031,-5535.219999999972,7018.139999999666,-2445.0,-1076.5099999999998
1032,-5535.219999999972,7018.139999999666,-2445.0,-876.6300000000001
1033,-5535.219999999972,7018.139999999666,-2445.0,-467.52
1034,-5535.219999999972,7018.139999999666,-2445.0,-451.3900000000003
1035,-5535.219999999972,7018.139999999666,-2445.0,-502.48
1036,-5535.219999999972,7018.139999999666,-2445.0,-1050.5
1037,-5535.219999999972,7018.139999999666,-2445.0,-173.86999999999992
1038,-5535.219999999972,7018.139999999666,-2445.0,-34.960000000000036
1039,-5535.219999999972,7018.139999999666,-2445.0,-582.98
1040,-5535.219999999972,7018.139999999666,-2445.0,-51.08999999999968
1041,-5535.219999999972,7018.139999999666,-2445.0,-599.1099999999998
1042,-5535.219999999972,7018.139999999666,-2445.0,-548.02
1043,-1257.460000000021,9432.75,-2542.55,-1151.5899999999992
1044,-1257.460000000021,9432.75,-2542.55,-1426.6299999999994
1045,-1257.460000000021,9432.75,-2542.55,-275.04
1046,-1257.460000000021,9432.75,-2542.55,-0.8599999999996726
1047,-1257.460000000021,9432.75,-2542.55,-203.48000000000042
1048,-1257.460000000021,9432.75,-2542.55,-211.06000000000043
1049,-1257.460000000021,9432.75,-2542.55,-505.1900000000005
1050,-1257.460000000021,9432.75,-2542.55,-202.6200000000008
1051,-1257.460000000021,9432.75,-2542.55,-210.2000000000008
1052,-1257.460000000021,9432.75,-2542.55,-504.33000000000084
1053,-1257.460000000021,9432.75,-2542.55,-224.25
1054,-1257.460000000021,9432.75,-2542.55,-231.83
1055,-1257.460000000021,9432.75,-2542.55,-525.96
1056,-1257.460000000021,9432.75,-2542.55,-7.579999999999927
1057,-1257.460000000021,9432.75,-2542.55,-301.7100000000001
1058,-1257.460000000021,9432.75,-2542.55,-294.1300000000001
1059,-5813.0500000000475,6571.0,-2445.87,-846.25
1060,-5813.0500000000475,6571.0,-2445.87,-1762.9800000000007
1061,-5813.0500000000475,6571.0,-2445.87,-916.7300000000004
1062,-5813.0500000000475,6571.0,-2445.87,-225.3300000000004
1063,-5813.0500000000475,6571.0,-2445.87,-356.54000000000036
1064,-5813.0500000000475,6571.0,-2445.87,-448.5500000000001
1065,-5813.0500000000475,6571.0,-2445.87,-440.38000000000017
1066,-5813.0500000000475,6571.0,-2445.87,-316.19000000000005
1067,-5813.0500000000475,6571.0,-2445.87,-131.21000000000004
1068,-5813.0500000000475,6571.0,-2445.87,-223.2199999999998
1069,-5813.0500000000475,6571.0,-2445.87,-215.04999999999973
1070,-5813.0500000000475,6571.0,-2445.87,-90.8599999999997
1071,-5813.0500000000475,6571.0,-2445.87,-92.00999999999979
1072,-5813.0500000000475,6571.0,-2445.87,-83.83999999999969
1073,-2324.849999999977,9006.110000000335,-2488.98,-1073.35
1074,-2324.849999999977,9006.110000000335,-2488.98,-601.7799999999997
1075,-2324.849999999977,9006.110000000335,-2488.98,-16.149999999999636
1076,-2324.849999999977,9006.110000000335,-2488.98,-121.40999999999985
1077,-2324.849999999977,9006.110000000335,-2488.98,-135.6899999999996
1078,-5803.170000000042,5351.139999999665,-2463.47,-1319.4300000000005
1079,-5803.170000000042,5351.139999999665,-2463.47,-1141.61
1080,-5803.170000000042,5351.139999999665,-2463.47,-88.58000000000038
1081,-5803.170000000042,5351.139999999665,-2463.47,-72.68000000000029
1082,-5803.170000000042,5351.139999999665,-2463.47,-20.809999999999945
1083,-5803.170000000042,5351.139999999665,-2463.47,-274.11000000000007
1084,-5803.170000000042,5351.139999999665,-2463.47,-66.84999999999991
1085,-5803.170000000042,5351.139999999665,-2463.47,-320.1500000000001
1086,-5803.170000000042,5351.139999999665,-2463.47,-253.30000000000013
1087,-7032.670000000042,3319.919999999925,-2534.99,-1137.25
1088,-7032.670000000042,3319.919999999925,-2534.99,-2723.0399999999995
1089,-7032.670000000042,3319.919999999925,-2534.99,-1585.7899999999993
1090,-7032.670000000042,3319.919999999925,-2534.99,-573.3400000000001
1091,-7032.670000000042,3319.919999999925,-2534.99,-1144.5
1092,-7032.670000000042,3319.919999999925,-2534.99,-1389.0
1093,-7032.670000000042,3319.919999999925,-2534.99,-1475.33
1094,-7032.670000000042,3319.919999999925,-2534.99,-1600.42
1095,-7032.670000000042,3319.919999999925,-2534.99,-571.1599999999999
1096,-7032.670000000042,3319.919999999925,-2534.99,-815.6599999999999
1097,-7032.670000000042,3319.919999999925,-2534.99,-901.9899999999997
1098,-7032.670000000042,3319.919999999925,-2534.99,-1027.08
1099,-7032.670000000042,3319.919999999925,-2534.99,-244.5
1100,-7032.670000000042,3319.919999999925,-2534.99,-330.82999999999987
1101,-7032.670000000042,3319.919999999925,-2534.99,-455.9200000000001
1102,-7032.670000000042,3319.919999999925,-2534.99,-86.32999999999994
1103,-7032.670000000042,3319.919999999925,-2534.99,-211.42000000000007
1104,-7032.670000000042,3319.919999999925,-2534.99,-125.09000000000015
1105,-4449.170000000042,5439.349999999628,-2439.28,-932.8999999999997
1106,-4449.170000000042,5439.349999999628,-2439.28,-1847.67
1107,-4449.170000000042,5439.349999999628,-2439.28,-914.7700000000003
1108,-4449.170000000042,5439.349999999628,-2439.28,-218.56000000000043
1109,-4449.170000000042,5439.349999999628,-2439.28,-443.23000000000053
1110,-4449.170000000042,5439.349999999628,-2439.28,-620.1800000000002
1111,-4449.170000000042,5439.349999999628,-2439.28,-693.5700000000003
1112,-4449.170000000042,5439.349999999628,-2439.28,-758.1400000000003
1113,-4449.170000000042,5439.349999999628,-2439.28,-224.67000000000007
1114,-4449.170000000042,5439.349999999628,-2439.28,-401.61999999999983
1115,-4449.170000000042,5439.349999999628,-2439.28,-475.00999999999976
1116,-4449.170000000042,5439.349999999628,-2439.28,-539.5799999999998
1117,-4449.170000000042,5439.349999999628,-2439.28,-176.94999999999982
1118,-4449.170000000042,5439.349999999628,-2439.28,-250.3399999999997
1119,-4449.170000000042,5439.349999999628,-2439.28,-314.9099999999998
1120,-4449.170000000042,5439.349999999628,-2439.28,-73.38999999999987
1121,-4449.170000000042,5439.349999999628,-2439.28,-137.96000000000004
1122,-4449.170000000042,5439.349999999628,-2439.28,-64.57000000000015
1123,-6472.810000000056,6309.360000000334,-2482.37,-1138.9899999999998
1124,-6472.810000000056,6309.360000000334,-2482.37,-2075.19
1125,-6472.810000000056,6309.360000000334,-2482.37,-936.2000000000003
1126,-6472.810000000056,6309.360000000334,-2482.37,-297.29
1127,-6472.810000000056,6309.360000000334,-2482.37,-517.44
1128,-6472.810000000056,6309.360000000334,-2482.37,-613.23
1129,-6472.810000000056,6309.360000000334,-2482.37,-662.25
1130,-6472.810000000056,6309.360000000334,-2482.37,-220.15000000000006
1131,-6472.810000000056,6309.360000000334,-2482.37,-315.94000000000005
1132,-6472.810000000056,6309.360000000334,-2482.37,-364.96
1133,-6472.810000000056,6309.360000000334,-2482.37,-95.78999999999996
1134,-6472.810000000056,6309.360000000334,-2482.37,-144.80999999999997
1135,-6472.810000000056,6309.360000000334,-2482.37,-49.01999999999998
1136,-4679.060000000056,5615.230000000447,-2424.07,-1291.04
1137,-4679.060000000056,5615.230000000447,-2424.07,-1817.9100000000005
1138,-4679.060000000056,5615.230000000447,-2424.07,-526.8700000000003
1139,-4679.060000000056,5615.230000000447,-2424.07,-165.57000000000016
1140,-4679.060000000056,5615.230000000447,-2424.07,-114.40999999999985
1141,-4679.060000000056,5615.230000000447,-2424.07,-210.92000000000007
1142,-4679.060000000056,5615.230000000447,-2424.07,-268.32000000000016
1143,-4679.060000000056,5615.230000000447,-2424.07,-322.1500000000001
1144,-4679.060000000056,5615.230000000447,-2424.07,-45.349999999999895
1145,-4679.060000000056,5615.230000000447,-2424.07,-102.75
1146,-4679.060000000056,5615.230000000447,-2424.07,-156.5799999999999
1147,-4679.060000000056,5615.230000000447,-2424.07,-96.5100000000002
1148,-4679.060000000056,5615.230000000447,-2424.07,-153.9100000000003
1149,-4679.060000000056,5615.230000000447,-2424.07,-207.74000000000026
1150,-4679.060000000056,5615.230000000447,-2424.07,-57.400000000000105
1151,-4679.060000000056,5615.230000000447,-2424.07,-111.23000000000002
1152,-4679.060000000056,5615.230000000447,-2424.07,-53.829999999999934
1153,-3923.3400000000256,7761.129999999886,-2413.46,-1164.7999999999995
1154,-3923.3400000000256,7761.129999999886,-2413.46,-69.0
1155,-5810.5500000000475,5515.299999999815,-2459.36,-758.2200000000003
1156,-5810.5500000000475,5515.299999999815,-2459.36,-898.4400000000005
1157,-5810.5500000000475,5515.299999999815,-2459.36,-140.22000000000023
1158,-5810.5500000000475,5515.299999999815,-2459.36,-64.48999999999978
1159,-5810.5500000000475,5515.299999999815,-2459.36,-56.579999999999934
1160,-5810.5500000000475,5515.299999999815,-2459.36,-145.38999999999987
1161,-5810.5500000000475,5515.299999999815,-2459.36,-251.98
1162,-5810.5500000000475,5515.299999999815,-2459.36,-80.90000000000009
1163,-5810.5500000000475,5515.299999999815,-2459.36,-187.49000000000026
1164,-5810.5500000000475,5515.299999999815,-2459.36,-428.96
1165,-5810.5500000000475,5515.299999999815,-2459.36,-517.77
1166,-5810.5500000000475,5515.299999999815,-2459.36,-624.3600000000001
1167,-5810.5500000000475,5515.299999999815,-2459.36,-88.80999999999996
1168,-5810.5500000000475,5515.299999999815,-2459.36,-195.40000000000006
1169,-5810.5500000000475,5515.299999999815,-2459.36,-106.59000000000015
1170,-5318.459999999963,7515.129999999886,-2439.21,-1361.4700000000005
1171,-5318.459999999963,7515.129999999886,-2439.21,-2082.390000000001
1172,-5318.459999999963,7515.129999999886,-2439.21,-720.9200000000003
1173,-5318.459999999963,7515.129999999886,-2439.21,-448.29
1174,-5318.459999999963,7515.129999999886,-2439.21,-382.6100000000001
1175,-5318.459999999963,7515.129999999886,-2439.21,-267.19000000000005
1176,-5318.459999999963,7515.129999999886,-2439.21,-302.5899999999997
1177,-5318.459999999963,7515.129999999886,-2439.21,-675.6399999999999
1178,-5318.459999999963,7515.129999999886,-2439.21,-227.34999999999997
1179,-5318.459999999963,7515.129999999886,-2439.21,-293.02999999999975
1180,-5318.459999999963,7515.129999999886,-2439.21,-35.39999999999964
1181,-5318.459999999963,7515.129999999886,-2439.21,-408.4499999999999
1182,-5318.459999999963,7515.129999999886,-2439.21,-373.0500000000001
1183,-3932.3800000000047,8299.040000000037,-2425.28,-855.0500000000003
1184,-3932.3800000000047,8299.040000000037,-2425.28,-109.75999999999979
1185,-4618.510000000009,7419.410000000149,-2418.28,-1275.94
1186,-4618.510000000009,7419.410000000149,-2418.28,-78.8000000000002
1187,-4618.510000000009,7419.410000000149,-2418.28,-637.3999999999996
1188,-4618.510000000009,7419.410000000149,-2418.28,-0.6999999999998181
1189,-6071.359999999987,5818.6699999999255,-2458.41,-879.9699999999997
1190,-6071.359999999987,5818.6699999999255,-2458.41,-679.5900000000001
1191,-6071.359999999987,5818.6699999999255,-2458.41,-190.45999999999958
1192,-6071.359999999987,5818.6699999999255,-2458.41,-73.03999999999995
1193,-6071.359999999987,5818.6699999999255,-2458.41,-81.11000000000013
1194,-6071.359999999987,5818.6699999999255,-2458.41,-8.070000000000164
1195,-5662.930000000051,6063.769999999553,-2438.77,-1909.62
1196,-5662.930000000051,6063.769999999553,-2438.77,-1739.1799999999994
1197,-5662.930000000051,6063.769999999553,-2438.77,-127.52999999999977
1198,-5662.930000000051,6063.769999999553,-2438.77,-285.52
1199,-5662.930000000051,6063.769999999553,-2438.77,-157.99000000000024
1200,-5662.930000000051,6063.769999999553,-2438.77,-1255.3200000000004
1201,-5662.930000000051,6063.769999999553,-2438.77,-1130.4700000000005
1202,-5662.930000000051,6063.769999999553,-2438.77,-1614.84
1203,-5662.930000000051,6063.769999999553,-2438.77,-359.52
1204,-5662.930000000051,6063.769999999553,-2438.77,-484.36999999999983
1205,-2921.119999999996,11550.589999999851,-2593.17,-825.2700000000003
1206,-2921.119999999996,11550.589999999851,-2593.17,-2053.86
1207,-2921.119999999996,11550.589999999851,-2593.17,-1228.5899999999995
1208,-2921.119999999996,11550.589999999851,-2593.17,-362.36999999999983
1209,-2921.119999999996,11550.589999999851,-2593.17,-886.9899999999997
1210,-2921.119999999996,11550.589999999851,-2593.17,-1136.89
1211,-2921.119999999996,11550.589999999851,-2593.17,-1163.13
1212,-2921.119999999996,11550.589999999851,-2593.17,-1249.08
1213,-2921.119999999996,11550.589999999851,-2593.17,-524.6199999999999
1214,-2921.119999999996,11550.589999999851,-2593.17,-774.52
1215,-2921.119999999996,11550.589999999851,-2593.17,-800.7600000000003
1216,-2921.119999999996,11550.589999999851,-2593.17,-886.71
1217,-2921.119999999996,11550.589999999851,-2593.17,-249.90000000000006
1218,-2921.119999999996,11550.589999999851,-2593.17,-276.1400000000003
1219,-2921.119999999996,11550.589999999851,-2593.17,-362.09000000000015
1220,-2921.119999999996,11550.589999999851,-2593.17,-26.24000000000024
1221,-2921.119999999996,11550.589999999851,-2593.17,-112.19000000000004
1222,-2921.119999999996,11550.589999999851,-2593.17,-85.94999999999979
1223,-6047.7299999999805,7444.0800000000745,-2506.4,-668.6000000000004
1224,-6047.7299999999805,7444.0800000000745,-2506.4,-771.3200000000006
1225,-6047.7299999999805,7444.0800000000745,-2506.4,-102.72000000000023
1226,-6047.7299999999805,7444.0800000000745,-2506.4,-52.13999999999942
1227,-6047.7299999999805,7444.0800000000745,-2506.4,-109.89999999999964
1228,-6047.7299999999805,7444.0800000000745,-2506.4,-86.6299999999992
1229,-6047.7299999999805,7444.0800000000745,-2506.4,-46.52999999999975
1230,-6047.7299999999805,7444.0800000000745,-2506.4,-482.3199999999997
1231,-6047.7299999999805,7444.0800000000745,-2506.4,-57.76000000000022
1232,-6047.7299999999805,7444.0800000000745,-2506.4,-34.48999999999978
1233,-6047.7299999999805,7444.0800000000745,-2506.4,-430.1800000000003
1234,-6047.7299999999805,7444.0800000000745,-2506.4,-372.4200000000001
1235,-6047.7299999999805,7444.0800000000745,-2506.4,-395.6900000000005
1236,-6047.7299999999805,7444.0800000000745,-2506.4,-435.79
1237,-5481.479999999981,8775.589999999851,-2537.99,-1031.66
1238,-5481.479999999981,8775.589999999851,-2537.99,-626.8000000000002
1239,-5481.479999999981,8775.589999999851,-2537.99,-55.69999999999982
1240,-5481.479999999981,8775.589999999851,-2537.99,-202.4899999999997
1241,-5481.479999999981,8775.589999999851,-2537.99,-297.9399999999996
1242,-5481.479999999981,8775.589999999851,-2537.99,-394.6399999999994
1243,-5481.479999999981,8775.589999999851,-2537.99,-397.76000000000016
1244,-2279.8800000000047,10224.730000000449,-2567.54,-3157.180000000001
1245,-2279.8800000000047,10224.730000000449,-2567.54,-3697.79
1246,-2279.8800000000047,10224.730000000449,-2567.54,-540.6099999999997
1247,-2279.8800000000047,10224.730000000449,-2567.54,-17.519999999999982
1248,-2279.8800000000047,10224.730000000449,-2567.54,-43.6199999999999
1249,-6024.439999999944,8900.629999999888,-2565.99,-876.4500000000007
